"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2024-01-24","Kindercare",1080,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2024-01-24","Krispy Kreme",5.68,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-24","Online Transfer  Citibank Checking #######9970 Transaction #:",7000,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-01-22","Namaste India",37.28,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-22","Ic* Instacart",159.88,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-22","One Bite Stand",5.46,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-22","Momo Grill Truck",26.14,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-22","Feast India Company",3.99,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-22","Johal Chaat",13.96,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-22","Feast India Company",12.86,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-22","Chase Credit Crd Autopay",2016,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-01-22","Venmo",180,"posted","Home","Fixed Costs",false,,"regular","Total Checking","5670",,""
"2024-01-22","Apex Wireless Of Apexwirele Prasad Co",28.89,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,"T-Mobile Apex Wireless"
"2024-01-21","Cvs",10,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-21","I9 Sports - Greater Fremo",179,"posted","Kids Activities","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-21","Highland Hospital",4.52,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-21","Id Company",38.21,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-21","Paradise Biryani - F",46.28,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-21","Automatic Payment - Thank",-2016,"posted","",,true,,"internal transfer","United GatewaySM Card","9871",,""
"2024-01-19","In-n-out San Leandro",12.18,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-19","Meta Direct Dep",-3914.67,"posted","",,true,,"income","Total Checking","5670",,""
"2024-01-19","Alameda Health S Pr Payment",-4667.56,"posted","",,true,,"income","Total Checking","5670",,""
"2024-01-19","Amazon",6.63,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-19","Pgande Online Prasad Co",23.91,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,"PG&E"
"2024-01-19","Meta Direct Dep,anand Co",-1150,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2024-01-19","Contribution",-2017.92,"posted","Other","Wants",false,,"regular","Meta 401(k)","11355",,""
"2024-01-18","Ogawa-mune Inc",135,"posted","Backyard Landscaping","Large Purchases",true,,"regular","Chase Unlimited","9835","Orange Tree frontyard",""
"2024-01-18","Bright Horizons Backup",84,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-18","Home Depot",1106.39,"posted","Backyard Landscaping","Large Purchases",true,,"regular","Chase Unlimited","9835",,""
"2024-01-18","Port Jls Parking",5.25,"posted","Car","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-18","Port Jls Parking",5.25,"posted","Car","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-18","Home Depot",32.97,"posted","Backyard Landscaping","Large Purchases",true,,"regular","Chase Unlimited","9835",,""
"2024-01-18","Remote Online Deposit",-1388.57,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-01-17","Kindercare",1080,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2024-01-17","Connectyourcare Optumclaim, Anand Co",-7.12,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2024-01-17","Netflix",22.99,"posted","Subscriptions","Needs",false,,"regular","Discover it Card","5814",,"Netflix"
"2024-01-16","Ic* Instacart*subscrip",99,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835","To-review",""
"2024-01-16","Ic* Instacart",100.02,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-16","Burger King",15.69,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-16","Feast India Company",17.44,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-16","Quickchaat",39.38,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-16","Momo Grill Truck",23.96,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-16","Uber Canada-ubertrip",32.77,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-16","Chase Credit Crd Autopay",123.16,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-01-16","Amazon",725.23,"posted","Backyard Landscaping","Large Purchases",true,,"regular","Prime Visa","0187",,""
"2024-01-15","Dd Doordash Sakoon",95.82,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-15","Automatic Payment - Thank",-123.16,"posted","",,true,,"internal transfer","Ultimate Rewards®","5474",,""
"2024-01-14","Google Nest",150,"posted","Utilities","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-14","Halara",93.97,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-14","Id Company",61.7,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-14","Cvs",7.12,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-14","Starbucks",6.45,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Uscustoms Trustedtraveler",100,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Farmhouse Kitchen Th",27.69,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Bombay Pizza House",46.28,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Highland Hospital",9.9,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Pav Bhaji Hut",43.86,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Uscustoms Trustedtraveler",100,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Everestmomo.us",27.67,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Highland Hospital",5.12,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-14","Amazon",31,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-14","Amazon Prime",2.42,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-12","Starbucks",7.25,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-12","Chase Credit Crd Autopay",2372.6,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-01-12","Ca Dir Ach Contrib Xxxxx476502 Co",1000,"posted","529","Investments",true,,"regular","Adv Plus Banking","9271",,"Ca Dir Ach Contrib"
"2024-01-12","Withdrawal Internet Transfer To : Xxxx",850.94,"posted","Car","Fixed Costs",false,,"regular","Regular Checking","5918",,"Model X Loan"
"2024-01-11","Starbucks",4.45,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-11","Highland Hospital",12.38,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-10","California Dental Assoc",1789,"posted","Dental Expenses","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-10","Kindercare",1080,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2024-01-10","United",481.21,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2024-01-10","United",481.21,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2024-01-10","United",481.21,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2024-01-10","United",481.21,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2024-01-09","Anntaylor Loft.com",117.79,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-09","Apa Treas 310 Misc Pay",-412.53,"posted","",,true,,"regular","Total Checking","5670",,""
"2024-01-09","Venmo",130,"posted","Kids Activities","Wants",false,,"regular","Total Checking","5670","Samarth Bday: Momos",""
"2024-01-08","Imagination City Hillsda",764.5,"posted","Kids Activities","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-08","Www.alcatrazislandtickets",8,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-08","Clipper Systems Mobile",15,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-08","Nicks Crispy Tacos",20.96,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-08","Clipper Systems Mobile",8,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-08","Venmo",500,"posted","Kids Activities","Wants",false,,"regular","Total Checking","5670","Samarth Bday: Sandwiches",""
"2024-01-08","Chase Credit Crd Autopay",1890.09,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-01-07","Ic* Instacart",99.23,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-07","Walmart",43.58,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-07","Safeway",19.64,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-07","Safeway",10.22,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-07","Apple.com-bill",7.99,"posted","Subscriptions","Needs",false,,"regular","Chase Unlimited","9835",,"Apple.com-bill"
"2024-01-07","Village Market",1.04,"posted","Groceries","Needs",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-07","Zareen's Restaurant &",84.36,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-07","Gotts Roadside - Fe",4.49,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-07","Alcatraz Cruises",45.25,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-07","Dd Doordash Marufukur",29.46,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-07","Village Market",2.59,"posted","Groceries","Needs",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-07","Starbucks",5.45,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-07","Automatic Payment - Thank",-1890.09,"posted","",,true,,"internal transfer","Prime Visa","0187",,""
"2024-01-07","Amazon",60.35,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-07","Amazon",7.99,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-05","Party City",40,"posted","Kids Activities","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-05","Clipper Systems Mobile",20,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-05","Clipper Systems Mobile",20,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-05","Chicos Pizza",5.38,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-05","Starbucks",6.95,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-05","Clipper Systems Mobile",20,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-05","Alameda Health S Pr Payment",-3399.74,"posted","",,true,,"income","Total Checking","5670",,""
"2024-01-05","Remote Online Deposit",-3240,"posted","",,true,,"income","Total Checking","5670",,""
"2024-01-05","Meta Direct Dep",-3914.69,"posted","",,true,,"income","Total Checking","5670",,""
"2024-01-05","Remote Online Deposit",-3008.57,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-01-05","Amazon",55.4,"posted","Kids Activities","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-05","Meta Direct Dep,anand Co",-1150,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2024-01-05","Contribution",-2017.92,"posted","Other","Wants",false,,"regular","Meta 401(k)","11355",,""
"2024-01-04","Walmart",19.3,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-04","Potted Potter",160.6,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-04","Kindercare",21.6,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-04","Tesla Insurance Services",247.84,"posted","Car","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Tesla Insurance Services"
"2024-01-04","Palace Of Fine Arts T",15.21,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-04","Japanese Tea Garden",24,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-04","Amazon",62.98,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-04","Amazon",80.28,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-04","Amazon",25.75,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-04","Costco Gas",47.31,"posted","Car","Fixed Costs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2024-01-04","Costco",193.65,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2024-01-03","Kindercare",1053,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2024-01-03","Spotify",10.99,"posted","Subscriptions","Needs",false,,"regular","Chase Unlimited","9835",,"Spotify"
"2024-01-03","Philz Coffee",15.98,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-03","Sala Thai",36.15,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-03","Sala Thai",32.58,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-03","Sala Thai",8.91,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-03","Sala Thai",58.25,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-03","Ca Dir Ach Contrib",1000,"posted","529","Investments",true,,"regular","Total Checking","5670",,"Ca Dir Ach Contrib"
"2024-01-03","Amazon",100.57,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-03","Amazon",30.83,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-01-03","Solar Integrated Prasad Co",54.82,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,"Solar Integrated Prasad Co"
"2024-01-03","Discover E-payment Anand Co",19.99,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2024-01-02","Uber One",-9.99,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-02","American College Of Denti",350,"posted","Dental Expenses","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-02","Sprouts Farmers Mar",15.23,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-02","Clearme.com *clear",-189,"posted","",,true,,"regular","Chase Unlimited","9835",,""
"2024-01-02","Uber One",9.99,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-01-02","Remote Online Deposit",-5840.3,"posted","",,true,,"income","Total Checking","5670",,""
"2024-01-02","Zelle Payment To Kalaivani",1000,"posted","Travel & Vacation","Wants",false,,"regular","Total Checking","5670",,""
"2024-01-02","Bkofamerica Mobile 12-30 Xxxxx06619 Deposit *mobile",-182,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2024-01-02","Bkofamerica Mobile 12-30 Xxxxx45252 Deposit *mobile",-514.23,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2024-01-02","Central Loan Adm Loan Paymt",6988.72,"posted","Home","Fixed Costs",false,,"regular","Checking","9970",,"Central Loan Adm Loan Paymt"
"2024-01-01","Sprouts Farmers Mar",95.84,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-01-01","Narita Airport",102.68,"posted","Shops","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-01","Zareen's Restaurant &",15.36,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-01-01","A Unit Of The Great B",55.44,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
